BLOCK_NUMBER,BLOCK_TIMESTAMP,TX_HASH,ORIGIN_FUNCTION_SIGNATURE,ORIGIN_FROM_ADDRESS,ORIGIN_TO_ADDRESS,CONTRACT_ADDRESS,POOL_NAME,EVENT_NAME,AMOUNT_IN,AMOUNT_IN_USD,AMOUNT_OUT,AMOUNT_OUT_USD,SENDER,TX_TO,EVENT_INDEX,PLATFORM,TOKEN_IN,TOKEN_OUT,SYMBOL_IN,SYMBOL_OUT,_LOG_ID
14156004,2022-02-07 01:22:01.000,0xbe1c0d19a4c90eaf82356f3013b38753041c7dae833e342e1883caf349e759e3,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x2a4a220beb6a0fd217a129125d0034e2db0dee46,HARAMBE-WETH 10000 200,Swap,0.5,1512.05,13120263.698526,"null",0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,66,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xade6fdaba1643e4d1eef68da7170f234470938c6,WETH,HARAMBE,0xbe1c0d19a4c90eaf82356f3013b38753041c7dae833e342e1883caf349e759e3-66
14156066,2022-02-07 01:41:00.000,0x2a975aa26c15fcea07579392a794cc4cb621bf2e0dbfd8a7165d08d9ed989569,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x2a4a220beb6a0fd217a129125d0034e2db0dee46,HARAMBE-WETH 10000 200,Swap,3,9072.27,62591590.7020448,"null",0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,139,uniswap-v3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xade6fdaba1643e4d1eef68da7170f234470938c6,WETH,HARAMBE,0x2a975aa26c15fcea07579392a794cc4cb621bf2e0dbfd8a7165d08d9ed989569-139
13608307,2021-11-13 14:51:16.000,0x745d831acb80ed02e4b43ecee9e5b7cdf4bcf70cd23dfce0f8af7525904a8bf9,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x98d677887af8a699be38ef6276f4cd84aca29d74,GM-WETH UNI-V2 LP,Swap,189611003.022877,103276.13796915,18.068501816,84419.10552033,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,372,uniswap-v2,0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GM,WETH,0x745d831acb80ed02e4b43ecee9e5b7cdf4bcf70cd23dfce0f8af7525904a8bf9-372
13858000,2021-12-22 23:39:56.000,0x778a11ea9a0a5a3a05ffd58b93e055a099b1a78c2ca0f106e51c1d77c9e1b941,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,1.18219e+25,"null",0.1002278303,400.679987952,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,89,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0x778a11ea9a0a5a3a05ffd58b93e055a099b1a78c2ca0f106e51c1d77c9e1b941-89
12086497,2021-03-22 04:39:37.000,0xdd2c59e90de68238ce01dfc21e11f9bfe7d69cc988e086d6ee48c91f70ad1596,0xfb3bdb41,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x70a3944215de6fa1463a098ba182634df90bb9f4,POOLZ-WETH UNI-V2 LP,Swap,2.697460917,4831.1013149,250,4859.141047038,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,132,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x69a95185ee2a045cdc4bcd1b1df10710395e4e23,WETH,POOLZ,0xdd2c59e90de68238ce01dfc21e11f9bfe7d69cc988e086d6ee48c91f70ad1596-132
14449696,2022-03-24 15:07:05.000,0x7957291470ab8a6f5fdb622649942d174b7a10597e3bae98d74e042f24fcb722,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xdb06a76733528761eda47d356647297bc35a98bd,WETH-JPEG SLP,Swap,5,15443.106565201,3952542.9016794,15220.907266941,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,398,sushiswap,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe80c0cd204d654cebe8dd64a4857cab6be8345a3,WETH,JPEG,0x7957291470ab8a6f5fdb622649942d174b7a10597e3bae98d74e042f24fcb722-398
12235926,2021-04-14 03:59:59.000,0x93241b2a8843cacb9f62aed289353eb1ff4032b3360ac8ef4e48d267fda1f98b,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0x9db640e18390d2408c71e9927d8518c79d5569c6,PLOT-WETH UNI-V2 LP,Swap,2747.3074491,582.190408501,0.2505031012,580.689730816,0x11111112542d85b3ef69ae05771c2dccff4faa26,0x11111112542d85b3ef69ae05771c2dccff4faa26,131,uniswap-v2,0x72f020f8f3e8fd9382705723cd26380f8d0c66bb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PLOT,WETH,0x93241b2a8843cacb9f62aed289353eb1ff4032b3360ac8ef4e48d267fda1f98b-131
11999475,2021-03-08 18:30:42.000,0x581c433777e1a1a60c2519bb071eaa517fca726f3b74bd68a12cbec05b8e915c,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0xe56c60b5f9f7b5fc70de0eb79c6ee7d00efa2625,WETH-ENJ UNI-V2 LP,Swap,0.59475,1035.226679393,626.709608519,1030.501837106,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x74de5d4fcbf63e00296fd95d33236b9794016631,121,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,WETH,ENJ,0x581c433777e1a1a60c2519bb071eaa517fca726f3b74bd68a12cbec05b8e915c-121
13044594,2021-08-17 19:24:19.000,0xe07d1725f793454183b0a34ba446be50345bbd5174109cb50dbc13c86cce0805,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0x6a091a3406e0073c3cd6340122143009adac0eda,ILV-WETH SLP,Swap,7.6624941,3516.675840864,1.124437884,3533.857969353,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,250,sushiswap,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ILV,WETH,0xe07d1725f793454183b0a34ba446be50345bbd5174109cb50dbc13c86cce0805-250
12151832,2021-04-01 05:48:52.000,0x3d261be4d2d7678cb6836da52236063a93dee9162c9f070e154ced78381331d1,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xcbfa63418755fee3bd08e70a586e6cb4625d05a9,WETH-BCP UNI-V2 LP,Swap,0.18,345.704777549,10099.06199585,384.966387239,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,87,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe047705117eb07e712c3d684f5b18e74577e83ac,WETH,BCP,0x3d261be4d2d7678cb6836da52236063a93dee9162c9f070e154ced78381331d1-87
14586454,2022-04-14 23:16:27.000,0xaafab7e87e14bd10f218e3245260d820f56ccde85c7c2b1309e63bc7137103ad,0x18cbafe5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xfd5ef736e72d2ae58458f235e1135148eeb1b524,WETH-ZUG SLP,Swap,550,579.250152226,0.1305902895,394.39509821,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,298,sushiswap,0xfee5f54e1070e7ed31be341e0a5b1e847f6a84ab,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ZUG,WETH,0xaafab7e87e14bd10f218e3245260d820f56ccde85c7c2b1309e63bc7137103ad-298
14215881,2022-02-16 07:41:48.000,0xb320490161146e684916f973069242f1ce0b3546e1f51df0b437dbd72208580a,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x52cfa6bf6659175fce27a23abdee798897fe4c04,X2Y2-WETH 3000 60,Swap,2180.245688756,3226.76,1.5,4770.75,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,168,uniswap-v3,0x1e4ede388cbc9f4b5c79681b7f94d36a11abebc9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,X2Y2,WETH,0xb320490161146e684916f973069242f1ce0b3546e1f51df0b437dbd72208580a-168
14776896,2022-05-15 00:42:21.000,0x909b1190ca85450d663124da9b05eed39af1547016d8893ae47dd23bc8a76541,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH 500 10,Swap,8223.1566,8239.6,4,8221.77,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,289,uniswap-v3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,WETH,0x909b1190ca85450d663124da9b05eed39af1547016d8893ae47dd23bc8a76541-289
12226624,2021-04-12 17:41:33.000,0x2c06f025de947d45449514b00e9a3b9df0da5a6c2340bdad40047bd651f85349,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0xe56c60b5f9f7b5fc70de0eb79c6ee7d00efa2625,WETH-ENJ UNI-V2 LP,Swap,579.696861935,1731.818932616,0.8064496054,1715.376868456,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,296,uniswap-v2,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ENJ,WETH,0x2c06f025de947d45449514b00e9a3b9df0da5a6c2340bdad40047bd651f85349-296
13702962,2021-11-28 14:40:53.000,0xac475bbdb707a1ac58df37bf9cd2016f1d061ac369f118796a855cdae023010a,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xa933da7ad6a6105f39d868f6de498b873acb930b,FWG-WETH UNI-V2 LP,Swap,0.5,"null",235776.007166623,"null",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,14,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7345ffe6291bc15381a4110831013e8fe9f93253,WETH,FWG,0xac475bbdb707a1ac58df37bf9cd2016f1d061ac369f118796a855cdae023010a-14
12050901,2021-03-16 17:06:54.000,0x2555b0430b0e6e9b018e5ed98d34cd99f2d99d90c0654227ea6b5edb7e212a1a,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xa03154bfb9a750b944b5f8de7a744a34ac6dd16d,OXY-WETH UNI-V2 LP,Swap,0.3,535.727358453,139.733015,518.353298006,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,347,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x965697b4ef02f0de01384d0d4f9f782b1670c163,WETH,OXY,0x2555b0430b0e6e9b018e5ed98d34cd99f2d99d90c0654227ea6b5edb7e212a1a-347
13608354,2021-11-13 15:00:34.000,0x91b5bc4d0fde3720273787774bdb78cee54cc211e7387b98dbb4b67f34bae6f2,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x98d677887af8a699be38ef6276f4cd84aca29d74,GM-WETH UNI-V2 LP,Swap,579750586.500519,247103.231448717,46.02782391,216638.92380356,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,533,uniswap-v2,0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GM,WETH,0x91b5bc4d0fde3720273787774bdb78cee54cc211e7387b98dbb4b67f34bae6f2-533
13992297,2022-01-12 18:20:53.000,0x513090a51423e76ef71c8a7e26a09453ddb9540701a2890e3ce6d98c35c1f5f3,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,2.03422e+25,"null",0.1505449578,508.787981919,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,423,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0x513090a51423e76ef71c8a7e26a09453ddb9540701a2890e3ce6d98c35c1f5f3-423
13723698,2021-12-01 22:31:57.000,0x367ad0183484d224cba3c73cdb2f5e5c8b27105d5bae8b7c681e6bfff3580c22,0xfb3bdb41,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x784963e8161396228fd430dab1fc52608a0a81a2,MVC-WETH UNI-V2 LP,Swap,2.291195812,"null",7282560,"null",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,472,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5ac525d33ffda012ea2fe246a0ee698f861304d7,WETH,MVC,0x367ad0183484d224cba3c73cdb2f5e5c8b27105d5bae8b7c681e6bfff3580c22-472
12131039,2021-03-29 01:02:12.000,0xd8ee6d0643e791363c623c6611ad6185952f2bff94f9f705f1cff875ea20ec99,0x38ed1739,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0x795065dcc9f64b5614c407a6efdc400da6221fb0,SUSHI-WETH SLP,Swap,0.50317381,852.102717908,55.653415691,852.888352514,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,242,sushiswap,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,WETH,SUSHI,0xd8ee6d0643e791363c623c6611ad6185952f2bff94f9f705f1cff875ea20ec99-242
13596378,2021-11-11 17:59:12.000,0x333814260f86f8c661b7db51e0181469f26f220bf6f3dfd59fc1c7fad9995c3f,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x98d677887af8a699be38ef6276f4cd84aca29d74,GM-WETH UNI-V2 LP,Swap,29896790.4147154,19877.319471734,4.253197113,20190.369468517,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,736,uniswap-v2,0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GM,WETH,0x333814260f86f8c661b7db51e0181469f26f220bf6f3dfd59fc1c7fad9995c3f-736
14024306,2022-01-17 17:11:31.000,0x5cb657e687bea3dbc07582203a66e21d9884e290bab92e6b1188df30d9311f9f,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x5a084fa8e8f8903dc730e56718812123ce9d310d,"null",Swap,1.39715957248863e+23,"null",0.08316538184,267.558053337,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,73,uniswap-v2,0x2091457430924515e23d7cd4e6a23d2c01fd446e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0x5cb657e687bea3dbc07582203a66e21d9884e290bab92e6b1188df30d9311f9f-73
13765573,2021-12-08 15:33:37.000,0xccbf0f0b457895d0fe0f08e5af6e8aeb6244f4892759a8b6be950ef6785ee469,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,8.535105e+25,"null",0.8997707165,3948.69158805,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,398,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0xccbf0f0b457895d0fe0f08e5af6e8aeb6244f4892759a8b6be950ef6785ee469-398
13602634,2021-11-12 17:30:37.000,0x4d43f950daf45aaa1ebabbf7671575f8df66a09fa192524ce6052d7d309a221a,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x98d677887af8a699be38ef6276f4cd84aca29d74,GM-WETH UNI-V2 LP,Swap,65440513.3191496,42210.428156611,8.990872338,41258.978714699,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,435,uniswap-v2,0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GM,WETH,0x4d43f950daf45aaa1ebabbf7671575f8df66a09fa192524ce6052d7d309a221a-435
12040501,2021-03-15 02:34:04.000,0x0856c40a5e15bc940b30cc158471d76c22b30fce4ac91304f4b35bd217d7b3c4,0x38ed1739,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xdfe317f907ca9bf6202cddec3def756438a3b3f7,PHNX-WETH UNI-V2 LP,Swap,0.2338187146,440.667607992,7719.517369885,431.22163189,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,94,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x38a2fdc11f526ddd5a607c1f251c065f40fbf2f7,WETH,PHNX,0x0856c40a5e15bc940b30cc158471d76c22b30fce4ac91304f4b35bd217d7b3c4-94
11966237,2021-03-03 15:51:59.000,0xad2b8150697c77f28df9c5175f67afc688e549dc4898dbcb106711960c8e8e4e,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0xcffdded873554f362ac02f8fb1f02e5ada10516f,COMP-WETH UNI-V2 LP,Swap,1.954637268,977.738575935,0.6083634952,970.604681242,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x3fd4cf9303c4bc9e13772618828712c8eac7dd2f,182,uniswap-v2,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,COMP,WETH,0xad2b8150697c77f28df9c5175f67afc688e549dc4898dbcb106711960c8e8e4e-182
13610137,2021-11-13 21:47:56.000,0x30e8ce1bb3f7a71e9bb0fb4c4af4bb3da8a351aaa5c0f094117386d344feeccb,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0x4e726311e7036d7be9a9b2a1e9e00c48aeec28ae,gm-WETH SLP,Swap,3,14023.789212059,8055449.63607648,13788.769926367,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,8,sushiswap,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7f0693074f8064cfbcf9fa6e5a3fa0e4f58ccccf,WETH,gm,0x30e8ce1bb3f7a71e9bb0fb4c4af4bb3da8a351aaa5c0f094117386d344feeccb-8
13580643,2021-11-09 06:39:03.000,0x44812bca98a7ed35617f8d0cb049d556fef20525607946a5c05ed468cf500597,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x98d677887af8a699be38ef6276f4cd84aca29d74,GM-WETH UNI-V2 LP,Swap,128655536.829546,"null",0.908960524,"null",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,192,uniswap-v2,0xbc7250c8c3eca1dfc1728620af835fca489bfdf3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GM,WETH,0x44812bca98a7ed35617f8d0cb049d556fef20525607946a5c05ed468cf500597-192
14217496,2022-02-16 13:48:21.000,0xc4fb0b4d82840ef7c259a0d0b88975f173ebc1cd8feaddb398fa49b92b35d399,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x6033368e4a402605294c91cf5c03d72bd96e7d8d,X2Y2-WETH UNI-V2 LP,Swap,11600.733102791,27915.219737919,8.228924401,25586.62834683,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,408,uniswap-v2,0x1e4ede388cbc9f4b5c79681b7f94d36a11abebc9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,X2Y2,WETH,0xc4fb0b4d82840ef7c259a0d0b88975f173ebc1cd8feaddb398fa49b92b35d399-408
12152112,2021-04-01 06:57:45.000,0x887d7e539e78d3a7616c0d8ba455d268fb9d55a16ffdaef71c32edaeab8852b9,0x7ff36ab5,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xbdfe29d9e42ea541c581eef6cf3a2bb27b51e2c4,WETH-COOK UNI-V2 LP,Swap,0.3,575.789487369,2014.446900854,502.512806602,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,76,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xff75ced57419bcaebe5f05254983b013b0646ef5,WETH,COOK,0x887d7e539e78d3a7616c0d8ba455d268fb9d55a16ffdaef71c32edaeab8852b9-76
14173076,2022-02-09 16:54:24.000,0x341b64b1ef0bef28c0c5c7249e5cdfbbed3a7d64a871bd81973d06956d4444a8,0x5ae401dc,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xdc00ba87cc2d99468f7f34bc04cbf72e111a32f7,WETH-LOOKS UNI-V2 LP,Swap,3,9555.819995543,2426.068765541,9457.002458689,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,521,uniswap-v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf4d2888d29d722226fafa5d9b24f9164c092421e,WETH,LOOKS,0x341b64b1ef0bef28c0c5c7249e5cdfbbed3a7d64a871bd81973d06956d4444a8-521
13907791,2021-12-30 16:36:15.000,0x50851c2cd8f20a49cecbb9c894f53553075157ce1b0a5db96b615b16c3cfc17d,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,2.00984e+25,"null",0.1002974301,373.927050243,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,415,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0x50851c2cd8f20a49cecbb9c894f53553075157ce1b0a5db96b615b16c3cfc17d-415
13903907,2021-12-30 02:02:17.000,0x31c7beb766ebdc2fc9fdc7a14bd46cc850f811cc5d00cc997c00c955d82c69ae,0x791ac947,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc7b7dac697b03e11e4af085d927f0c9b24b3f27d,"null",Swap,1.860399e+26,"null",0.8996953604,3282.7283614,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,487,uniswap-v2,0xb56a1f3310578f23120182fb2e58c087efe6e147,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"null",WETH,0x31c7beb766ebdc2fc9fdc7a14bd46cc850f811cc5d00cc997c00c955d82c69ae-487
13321659,2021-09-29 16:09:36.000,0x4fb7347e6ec17cad808f88d9a9b9f1b24bf30fa9795e4d06258af8fdb96593b9,0x5f575529,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x881d40237659c251811cec9c364ef91dc08d300c,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,USDC-WETH UNI-V2 LP,Swap,4000,3999.615150769,1.392590096,3992.15522044,0x11111112542d85b3ef69ae05771c2dccff4faa26,0x11111112542d85b3ef69ae05771c2dccff4faa26,164,uniswap-v2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,WETH,0x4fb7347e6ec17cad808f88d9a9b9f1b24bf30fa9795e4d06258af8fdb96593b9-164
12043652,2021-03-15 14:14:39.000,0x03336d338d779ff3b578db3af448af70fb6dc669e3a1459ad2d5cb73308f54f1,0x38ed1739,0xe36a124caa7ee0b75a96a934499ce68dac6d9562,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe56c60b5f9f7b5fc70de0eb79c6ee7d00efa2625,WETH-ENJ UNI-V2 LP,Swap,120,336.118704916,0.1812328442,325.037134451,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x2d9fd51e896ff0352cb6d697d13d04c2cb85ca83,223,uniswap-v2,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ENJ,WETH,0x03336d338d779ff3b578db3af448af70fb6dc669e3a1459ad2d5cb73308f54f1-223
